"Stn Name","CIMIS Region","Date","Hour","Jul","ETo (in)","qc","Precip (in)","Solar","Vap Pres (mBars)","T_out","RTP","Air Temp (F)","qc","Rel Hum (%)","qc","Dew Point (F)","qc","Wind Speed (mph)","qc","Wind Dir (0-360)","qc","Soil Temp (F)","qc"
"Pomona","Los Angeles Basin","12/22/2019",1600,356,0," ",0,151,6.3,16.8888888888889,0.03759186,62.4," ",33," ",32.8," ",3.6," ",216," ",51.7," "
"Pomona","Los Angeles Basin","12/22/2019",1700,356,0," ",0,26,7,15.5555555555556,0.044962538,60," ",39," ",35.3," ",1.5," ",263," ",51.8," "
"Pomona","Los Angeles Basin","12/22/2019",1800,356,0," ",0,0,7.8,13.7777777777778,0.054784818,56.8," ",49," ",38," ",1.3," ",32," ",51.9," "
"Pomona","Los Angeles Basin","12/22/2019",1900,356,0," ",0,0,8.2,12.6111111111111,0.055275612,54.7," ",56," ",39.3," ",1," ",23," ",51.9," "
"Pomona","Los Angeles Basin","12/22/2019",2000,356,0," ",0,0,7.1,13.7222222222222,0.050459386,56.7," ",45," ",35.7," ",3.3," ",76," ",52," "
"Pomona","Los Angeles Basin","12/22/2019",2100,356,0,"Y",0,0,5.3,15.6666666666667,0.04578297,60.2,"Y",30,"Y",28.5,"Y",5.5," ",92," ",52.1," "
"Pomona","Los Angeles Basin","12/22/2019",2200,356,0,"Y",0,0,5.9,15.5,0.042744016,59.9,"Y",34,"Y",31.3,"Y",4.6," ",94," ",52.1," "
"Pomona","Los Angeles Basin","12/22/2019",2300,356,0,"Y",0,0,6.2,15.0555555555556,0.039280778,59.1,"Y",36,"Y",32.3,"Y",2.7," ",94," ",52.1," "
"Pomona","Los Angeles Basin","12/22/2019",2400,356,0," ",0.01,0,7.8,13.4444444444444,0.037090238,56.2," ",50," ",38," ",4.3," ",309," ",52.1," "
"Pomona","Los Angeles Basin","12/23/2019",100,357,0," ",0.05,0,10.2,10.5555555555556,0.03649046,51," ",80," ",45.1," ",4.4," ",285," ",52.1," "
"Pomona","Los Angeles Basin","12/23/2019",200,357,0," ",0.05,0,10.9,9.88888888888889,0.03453311,49.8," ",89," ",46.8," ",2.1," ",325," ",52.1," "
"Pomona","Los Angeles Basin","12/23/2019",300,357,0," ",0.11,0,10.7,9.88888888888889,0.03361123,49.8," ",88," ",46.3," ",2.5," ",44," ",52.1," "
"Pomona","Los Angeles Basin","12/23/2019",400,357,0," ",0.11,0,10.8,9.77777777777778,0.032878088,49.6," ",89," ",46.6," ",2.4," ",243," ",52.1," "
"Pomona","Los Angeles Basin","12/23/2019",500,357,0," ",0.22,0,11.1,9.44444444444445,0.03497304,49," ",94," ",47.3," ",3.8," ",298," ",52.1," "
"Pomona","Los Angeles Basin","12/23/2019",600,357,0," ",0.05,0,10.5,9.61111111111111,0.03752313,49.3," ",87," ",45.7," ",6.9," ",61," ",52," "
"Pomona","Los Angeles Basin","12/23/2019",700,357,0," ",0.07,0,10.1,9.83333333333334,0.041283392,49.7," ",83," ",44.8," ",8.4," ",64," ",52," "
"Pomona","Los Angeles Basin","12/23/2019",800,357,0," ",0.07,6,10.3,9.83333333333334,0.045710194,49.7," ",85," ",45.4," ",6.7," ",75," ",51.9," "
"Pomona","Los Angeles Basin","12/23/2019",900,357,0," ",0.09,26,10.7,9.88888888888889,0.043779436,49.8," ",87," ",46.2," ",7.8," ",70," ",51.9," "
"Pomona","Los Angeles Basin","12/23/2019",1000,357,0," ",0,89,10.2,10.7222222222222,0.041245024,51.3," ",79," ",45," ",8.3," ",92," ",51.8," "
"Pomona","Los Angeles Basin","12/23/2019",1100,357,0," ",0,123,10.4,11,0.038039308,51.8," ",80," ",45.7," ",7.2," ",88," ",51.7," "
"Pomona","Los Angeles Basin","12/23/2019",1200,357,0," ",0,160,10.6,11.6111111111111,0.036133714,52.9," ",77," ",46.1," ",6.5," ",87," ",51.7," "
"Pomona","Los Angeles Basin","12/23/2019",1300,357,0," ",0,139,10.7,11.6111111111111,0.036880264,52.9," ",78," ",46.2," ",5.2," ",85," ",51.7," "
"Pomona","Los Angeles Basin","12/23/2019",1400,357,0," ",0,119,10.8,12,0.03762129,53.6," ",77," ",46.6," ",4.2," ",82," ",51.7," "
"Pomona","Los Angeles Basin","12/23/2019",1500,357,0," ",0,98,10.5,11.8888888888889,0.03957263,53.4," ",76," ",45.9," ",5.6," ",99," ",51.7," "
"Pomona","Los Angeles Basin","12/23/2019",1600,357,0," ",0,49,11,10.8888888888889,0.041315168,51.6," ",85," ",47.2," ",4.8," ",78," ",51.6," "
"Pomona","Los Angeles Basin","12/23/2019",1700,357,0," ",0.02,11,11.5,10.3888888888889,0.051821342,50.7," ",91," ",48.2," ",4," ",65," ",51.6," "
"Pomona","Los Angeles Basin","12/23/2019",1800,357,0," ",0.08,0,11.8,10,0.072176442,50," ",96," ",48.9," ",3.8," ",54," ",51.6," "
"Pomona","Los Angeles Basin","12/23/2019",1900,357,0," ",0.01,0,11.8,9.88888888888889,0.060619372,49.8," ",97," ",49," ",4," ",58," ",51.6," "
"Pomona","Los Angeles Basin","12/23/2019",2000,357,0," ",0,0,11.6,9.77777777777778,0.054651222,49.6," ",96," ",48.5," ",2," ",27," ",51.6," "
"Pomona","Los Angeles Basin","12/23/2019",2100,357,0," ",0,0,11.8,9.94444444444445,0.050636526,49.9," ",97," ",49," ",1.8," ",0," ",51.6," "
"Pomona","Los Angeles Basin","12/23/2019",2200,357,0," ",0,0,11.6,9.61111111111111,0.044274038,49.3," ",97," ",48.4," ",2.1," ",19," ",51.6," "
"Pomona","Los Angeles Basin","12/23/2019",2300,357,0," ",0,0,11.8,9.77777777777778,0.042408232,49.6," ",97," ",48.9," ",2.6," ",22," ",51.6," "
"Pomona","Los Angeles Basin","12/23/2019",2400,357,0," ",0,0,11,8.66666666666667,0.04063011,47.6," ",98," ",47," ",2.2," ",337," ",51.6," "
"Pomona","Los Angeles Basin","12/24/2019",100,358,0," ",0,0,10.5,7.88888888888889,0.03721864,46.2," ",99," ",45.9," ",1.9," ",357," ",51.6," "
"Pomona","Los Angeles Basin","12/24/2019",200,358,0," ",0,0,10.4,7.61111111111111,0.035966666,45.7," ",99," ",45.6," ",1.3," ",61," ",51.6," "
"Pomona","Los Angeles Basin","12/24/2019",300,358,0," ",0,0,9.5,6.33333333333333,0.03585404,43.4," ",100," ",43.3," ",1.5," ",18," ",51.6," "
"Pomona","Los Angeles Basin","12/24/2019",400,358,0," ",0,0,9.1,5.61111111111111,0.035809906,42.1," ",100," ",42.1," ",1.3," ",3," ",51.6," "
"Pomona","Los Angeles Basin","12/24/2019",500,358,0," ",0,0,8.8,5.11111111111111,0.035990368,41.2," ",100," ",41.2," ",1.3," ",43," ",51.5," "
"Pomona","Los Angeles Basin","12/24/2019",600,358,0," ",0,0,8.6,4.83333333333334,0.03732632,40.7," ",100," ",40.7," ",1.2," ",326," ",51.5," "
"Pomona","Los Angeles Basin","12/24/2019",700,358,0," ",0,2,8.3,4.38888888888889,0.041734018,39.9," ",100," ",39.8," ",1.1," ",15," ",51.4," "
"Pomona","Los Angeles Basin","12/24/2019",800,358,0," ",0,86,8.5,4.66666666666667,0.042020982,40.4," ",100," ",40.4," ",1.1," ",7," ",51.4," "
"Pomona","Los Angeles Basin","12/24/2019",900,358,0," ",0,474,10.8,8.05555555555556,0.036645716,46.5," ",100," ",46.5," ",3.1," ",36," ",51.3," "
"Pomona","Los Angeles Basin","12/24/2019",1000,358,0.01," ",0,773,11.2,9.72222222222222,0.034673704,49.5," ",93," ",47.5," ",4.4," ",64," ",51.2," "
"Pomona","Los Angeles Basin","12/24/2019",1100,358,0.01," ",0,933,11.5,11.8888888888889,0.032153486,53.4," ",83," ",48.2," ",2.9," ",311," ",51.1," "
"Pomona","Los Angeles Basin","12/24/2019",1200,358,0.01," ",0,973,10.5,13.2222222222222,0.02874657,55.8," ",69," ",45.8," ",4," ",247," ",51.1," "
"Pomona","Los Angeles Basin","12/24/2019",1300,358,0.01," ",0,1220,10.4,14.4444444444444,0.027870404,58," ",63," ",45.6," ",5," ",243," ",51," "
"Pomona","Los Angeles Basin","12/24/2019",1400,358,0.01," ",0,859,9.7,14.5555555555556,0.02717731,58.2," ",59," ",43.9," ",6.3," ",231," ",51.1," "
"Pomona","Los Angeles Basin","12/24/2019",1500,358,0.01," ",0,622,9.6,14.5555555555556,0.029575284,58.2," ",58," ",43.3," ",6.4," ",231," ",51.1," "
"Pomona","Los Angeles Basin","12/24/2019",1600,358,0," ",0,243,9.9,13.3333333333333,0.03565822,56," ",65," ",44.2," ",7.2," ",237," ",51.1," "
"Pomona","Los Angeles Basin","12/24/2019",1700,358,0," ",0,79,9.9,12.1111111111111,0.042766996,53.8," ",70," ",44.4," ",5.7," ",235," ",51.2," "
"Pomona","Los Angeles Basin","12/24/2019",1800,358,0," ",0,0,10.1,10.7777777777778,0.05234203,51.4," ",78," ",44.9," ",3.3," ",230," ",51.3," "
"Pomona","Los Angeles Basin","12/24/2019",1900,358,0," ",0,0,9.8,9.27777777777778,0.047217778,48.7," ",84," ",44," ",1.1," ",205," ",51.4," "
"Pomona","Los Angeles Basin","12/24/2019",2000,358,0,"R",0,0,9.8,8.22222222222222,0.044953268,46.8," ",90," ",44," ",1,"I",140," ",51.4," "
"Pomona","Los Angeles Basin","12/24/2019",2100,358,0,"R",0,0,9.8,7.72222222222222,0.043219774,45.9," ",93," ",44," ",1,"I",43," ",51.4," "
"Pomona","Los Angeles Basin","12/24/2019",2200,358,0," ",0,0,9.6,7.33333333333334,0.04037201,45.2," ",94," ",43.6," ",1.1," ",50," ",51.5," "
"Pomona","Los Angeles Basin","12/24/2019",2300,358,0," ",0,0,9.6,7.16666666666667,0.04131124,44.9," ",95," ",43.6," ",1.2," ",20," ",51.5," "
"Pomona","Los Angeles Basin","12/24/2019",2400,358,0," ",0,0,9.1,6.38888888888889,0.038401382,43.5," ",95," ",42.2," ",1.3," ",21," ",51.4," "
"Pomona","Los Angeles Basin","12/25/2019",100,359,0," ",0,0,10,7.94444444444444,0.034923296,46.3," ",93," ",44.5," ",2.7," ",51," ",51.4," "
"Pomona","Los Angeles Basin","12/25/2019",200,359,0," ",0,0,9.9,8.27777777777778,0.03341981,46.9," ",90," ",44.2," ",2.2," ",30," ",51.4," "
"Pomona","Los Angeles Basin","12/25/2019",300,359,0," ",0,0,10.8,8.83333333333333,0.033895856,47.9," ",95," ",46.5," ",2.4," ",49," ",51.2," "
"Pomona","Los Angeles Basin","12/25/2019",400,359,0," ",0,0,10.1,7.66666666666667,0.033182536,45.8," ",96," ",44.8," ",1.8," ",14," ",51.1," "
"Pomona","Los Angeles Basin","12/25/2019",500,359,0," ",0,0,9.7,7.16666666666667,0.033218092,44.9," ",96," ",43.8," ",1.7," ",349," ",51.1," "
"Pomona","Los Angeles Basin","12/25/2019",600,359,0," ",0,0,9.5,6.88888888888889,0.034099728,44.4," ",96," ",43.2," ",2.4," ",30," ",51.2," "
"Pomona","Los Angeles Basin","12/25/2019",700,359,0," ",0,2,9.4,6.66666666666667,0.034223274,44," ",96," ",42.9," ",1.8," ",357," ",51.3," "
"Pomona","Los Angeles Basin","12/25/2019",800,359,0," ",0,162,9.6,6.83333333333333,0.03410378,44.3," ",96," ",43.3," ",2.1," ",19," ",51.4," "
"Pomona","Los Angeles Basin","12/25/2019",900,359,0," ",0,384,10.3,8.88888888888889,0.03227383,48," ",91," ",45.4," ",3.9," ",64," ",51.5," "
"Pomona","Los Angeles Basin","12/25/2019",1000,359,0," ",0,556,10.3,10.3888888888889,0.030465786,50.7," ",82," ",45.4," ",4.5," ",84," ",51.5," "
"Pomona","Los Angeles Basin","12/25/2019",1100,359,0," ",0,389,9.9,10.8888888888889,0.028360952,51.6," ",76," ",44.2," ",4.2," ",96," ",51.5," "
"Pomona","Los Angeles Basin","12/25/2019",1200,359,0," ",0,510,9.7,11.9444444444444,0.0259905,53.5," ",70," ",43.9," ",2.7," ",179," ",51.5," "
"Pomona","Los Angeles Basin","12/25/2019",1300,359,0," ",0,324,9.4,11.3333333333333,0.025360062,52.4," ",70," ",43," ",3.6," ",237," ",51.5," "
"Pomona","Los Angeles Basin","12/25/2019",1400,359,0.01," ",0,906,9,12.6666666666667,0.026830078,54.8," ",61," ",41.7," ",2.8," ",227," ",51.5," "
"Pomona","Los Angeles Basin","12/25/2019",1500,359,0," ",0,525,8.8,13.0555555555556,0.031402574,55.5," ",58," ",41.1," ",3.2," ",215," ",51.5," "
"Pomona","Los Angeles Basin","12/25/2019",1600,359,0," ",0,215,9,12.1666666666667,0.035097024,53.9," ",63," ",41.8," ",3.5," ",198," ",51.6," "
"Pomona","Los Angeles Basin","12/25/2019",1700,359,0," ",0,33,9.5,11.2777777777778,0.03937737,52.3," ",71," ",43.1," ",2.3," ",169," ",51.6," "
"Pomona","Los Angeles Basin","12/25/2019",1800,359,0," ",0,0,9.7,10.9444444444444,0.045676758,51.7," ",74," ",43.7," ",2.8," ",120," ",51.7," "
"Pomona","Los Angeles Basin","12/25/2019",1900,359,0," ",0,0,9.7,10.6111111111111,0.043950512,51.1," ",76," ",43.9," ",4.2," ",103," ",51.7," "
"Pomona","Los Angeles Basin","12/25/2019",2000,359,0," ",0,0,9.5,10.5,0.043162848,50.9," ",74," ",43.1," ",4.7," ",92," ",51.8," "
"Pomona","Los Angeles Basin","12/25/2019",2100,359,0," ",0,0,9.6,10.5555555555556,0.042926772,51," ",76," ",43.5," ",5.5," ",90," ",51.8," "
"Pomona","Los Angeles Basin","12/25/2019",2200,359,0," ",0.01,0,10,10.2777777777778,0.039160346,50.5," ",80," ",44.6," ",6.4," ",98," ",51.8," "
"Pomona","Los Angeles Basin","12/25/2019",2300,359,0," ",0.17,0,10.6,9.66666666666667,0.038559084,49.4," ",88," ",46," ",5," ",106," ",51.8," "
"Pomona","Los Angeles Basin","12/25/2019",2400,359,0," ",0.23,0,11,9.11111111111111,0.036676562,48.4," ",95," ",47.1," ",4.4," ",84," ",51.8," "
"Pomona","Los Angeles Basin","12/26/2019",100,360,0," ",0.28,0,10.9,8.83333333333333,0.034920672,47.9," ",96," ",46.7," ",4.1," ",95," ",51.7," "
"Pomona","Los Angeles Basin","12/26/2019",200,360,0," ",0.36,0,10.5,8.44444444444445,0.03387029,47.2," ",95," ",45.9," ",5.3," ",96," ",51.6," "
"Pomona","Los Angeles Basin","12/26/2019",300,360,0," ",0.33,0,9.8,7.83333333333333,0.034361848,46.1," ",92," ",43.9," ",5.7," ",89," ",51.5," "
"Pomona","Los Angeles Basin","12/26/2019",400,360,0," ",0.38,0,9.2,7.22222222222222,0.033788034,45," ",91," ",42.4," ",6.7," ",84," ",51.4," "
"Pomona","Los Angeles Basin","12/26/2019",500,360,0," ",0.29,0,8.7,6.27777777777778,0.036220928,43.3," ",92," ",41," ",7.2," ",83," ",51.2," "
"Pomona","Los Angeles Basin","12/26/2019",600,360,0," ",0.2,0,8.7,5.83333333333333,0.0406165,42.5," ",94," ",40.8," ",11," ",73," ",51.1," "
"Pomona","Los Angeles Basin","12/26/2019",700,360,0," ",0.03,0,8.1,5.44444444444444,0.043658194,41.8," ",90," ",39.1," ",9.6," ",69," ",50.9," "
"Pomona","Los Angeles Basin","12/26/2019",800,360,0," ",0.02,20,8.2,5.61111111111111,0.04551631,42.1," ",90," ",39.3," ",7.8," ",78," ",50.7," "
"Pomona","Los Angeles Basin","12/26/2019",900,360,0," ",0,187,8.4,6.11111111111111,0.044432596,43," ",89," ",39.9," ",7.7," ",76," ",50.5," "
"Pomona","Los Angeles Basin","12/26/2019",1000,360,0," ",0,383,8.5,7.88888888888889,0.04200169,46.2," ",80," ",40.3," ",5.6," ",78," ",50.2," "
"Pomona","Los Angeles Basin","12/26/2019",1100,360,0," ",0,358,8.6,9.16666666666667,0.03922109,48.5," ",74," ",40.6," ",4.5," ",103," ",50," "
"Pomona","Los Angeles Basin","12/26/2019",1200,360,0," ",0,247,8.8,8.66666666666667,0.037305372,47.6," ",79," ",41.3," ",4.8," ",96," ",49.9," "
"Pomona","Los Angeles Basin","12/26/2019",1300,360,0," ",0,581,10.1,8.44444444444445,0.03618964,47.2," ",91," ",44.7," ",4.6," ",74," ",49.8," "
"Pomona","Los Angeles Basin","12/26/2019",1400,360,0.01," ",0,772,9.9,9.33333333333333,0.03610201,48.8," ",84," ",44.3," ",4.2," ",94," ",49.7," "
"Pomona","Los Angeles Basin","12/26/2019",1500,360,0.01," ",0,724,9.7,10.0555555555556,0.036530156,50.1," ",79," ",43.8," ",5," ",101," ",49.7," "
"Pomona","Los Angeles Basin","12/26/2019",1600,360,0," ",0,394,9.3,10,0.038962798,50," ",76," ",42.7," ",5.1," ",82," ",49.6," "
"Pomona","Los Angeles Basin","12/26/2019",1700,360,0," ",0,100,9,9.44444444444445,0.049263616,49," ",76," ",41.8," ",3.9," ",100," ",49.6," "
"Pomona","Los Angeles Basin","12/26/2019",1800,360,0," ",0,1,8.9,8.05555555555556,0.065706064,46.5," ",82," ",41.5," ",2.3," ",99," ",49.6," "
"Pomona","Los Angeles Basin","12/26/2019",1900,360,0," ",0,0,8.6,6.72222222222222,0.061732122,44.1," ",87," ",40.6," ",1.9," ",37," ",49.6," "
"Pomona","Los Angeles Basin","12/26/2019",2000,360,0," ",0,0,8.3,5.5,0.06161039,41.9," ",91," ",39.6," ",2," ",323," ",49.6," "
"Pomona","Los Angeles Basin","12/26/2019",2100,360,0," ",0,0,7.9,4.55555555555556,0.04993927,40.2," ",93," ",38.5," ",2.2," ",136," ",49.6," "
"Pomona","Los Angeles Basin","12/26/2019",2200,360,0," ",0,0,8,4.5,0.043187994,40.1," ",95," ",38.8," ",2.1," ",133," ",49.6," "
"Pomona","Los Angeles Basin","12/26/2019",2300,360,0," ",0,0,8.1,4.66666666666667,0.041181998,40.4," ",95," ",39.2," ",1.9," ",258," ",49.5," "
"Pomona","Los Angeles Basin","12/26/2019",2400,360,0," ",0,0,7.8,4.11111111111111,0.03843086,39.4," ",96," ",38.2," ",1.8," ",272," ",49.4," "
"Pomona","Los Angeles Basin","12/27/2019",100,361,0," ",0,0,7.8,3.88888888888889,0.03502722,39," ",97," ",38.2," ",2.5," ",35," ",49.4," "
"Pomona","Los Angeles Basin","12/27/2019",200,361,0," ",0,0,8.4,5.16666666666667,0.034687864,41.3," ",96," ",40.2," ",3.2," ",45," ",49.3," "
"Pomona","Los Angeles Basin","12/27/2019",300,361,0," ",0.01,0,8.5,5.27777777777778,0.034212608,41.5," ",96," ",40.4," ",1.9," ",343," ",49," "
"Pomona","Los Angeles Basin","12/27/2019",400,361,0," ",0.04,0,7.5,3.16666666666667,0.034768512,37.7," ",97," ",37," ",2.2," ",48," ",48.7," "
"Pomona","Los Angeles Basin","12/27/2019",500,361,0," ",0,0,7.5,3.11111111111111,0.036909146,37.6," ",98," ",37.1," ",2," ",7," ",48.6," "
"Pomona","Los Angeles Basin","12/27/2019",600,361,0," ",0,0,7.2,2.55555555555556,0.039323198,36.6," ",98," ",36," ",2.3," ",5," ",48.8," "
"Pomona","Los Angeles Basin","12/27/2019",700,361,0," ",0,2,6.9,2.11111111111111,0.044273154,35.8," ",97," ",35.1," ",1.4," ",101," ",48.9," "
"Pomona","Los Angeles Basin","12/27/2019",800,361,0," ",0,115,7,2.27777777777778,0.040870384,36.1," ",98," ",35.5," ",1.5," ",18," ",48.9," "
"Pomona","Los Angeles Basin","12/27/2019",900,361,0," ",0,486,9.2,6.38888888888889,0.034568934,43.5," ",96," ",42.4," ",1.2," ",209," ",49," "
"Pomona","Los Angeles Basin","12/27/2019",1000,361,0.01," ",0,808,9,10.6111111111111,0.028817056,51.1," ",71," ",41.9," ",2.4," ",67," ",49," "
"Pomona","Los Angeles Basin","12/27/2019",1100,361,0.01," ",0,1053,8.7,13.1666666666667,0.027093004,55.7," ",57," ",40.9," ",3.7," ",70," ",48.9," "
"Pomona","Los Angeles Basin","12/27/2019",1200,361,0.01," ",0,1181,8.5,14.5555555555556,0.02269966,58.2," ",51," ",40.3," ",4," ",218," ",48.9," "
"Pomona","Los Angeles Basin","12/27/2019",1300,361,0.01," ",0,1174,8.1,14.7777777777778,0.021454968,58.6," ",48," ",39.1," ",4.9," ",227," ",48.9," "
"Pomona","Los Angeles Basin","12/27/2019",1400,361,0.01," ",0,1036,8,15.0555555555556,0.02067674,59.1," ",46," ",38.7," ",3.9," ",225," ",49," "
"Pomona","Los Angeles Basin","12/27/2019",1500,361,0.01," ",0,783,7.3,15.2222222222222,0.024464892,59.4," ",42," ",36.3," ",3.6," ",222," ",49," "
"Pomona","Los Angeles Basin","12/27/2019",1600,361,0," ",0,437,7.1,15.1111111111111,0.03233281,59.2," ",41," ",35.6," ",3.1," ",226," ",49.2," "
"Pomona","Los Angeles Basin","12/27/2019",1700,361,0," ",0,103,7.4,13.5,0.039145674,56.3," ",48," ",36.7," ",2.1," ",230," ",49.3," "
"Pomona","Los Angeles Basin","12/27/2019",1800,361,0," ",0,0,8.2,10,0.054096288,50," ",67," ",39.4," ",2.2," ",246," ",49.4," "
"Pomona","Los Angeles Basin","12/27/2019",1900,361,0," ",0,0,8.9,9.05555555555555,0.05101811,48.3," ",78," ",41.6," ",1.9," ",282," ",49.5," "
"Pomona","Los Angeles Basin","12/27/2019",2000,361,0," ",0,0,8.6,6.5,0.049398056,43.7," ",89," ",40.6," ",1.4," ",30," ",49.6," "
"Pomona","Los Angeles Basin","12/27/2019",2100,361,0," ",0,0,8.7,5.88888888888889,0.044405234,42.6," ",93," ",40.8," ",1.4," ",35," ",49.7," "
"Pomona","Los Angeles Basin","12/27/2019",2200,361,0," ",0,0,8.8,6.16666666666667,0.04238194,43.1," ",93," ",41.3," ",2," ",10," ",49.7," "
"Pomona","Los Angeles Basin","12/27/2019",2300,361,0," ",0.02,0,8.4,5.44444444444444,0.040126388,41.8," ",93," ",40.1," ",1.6," ",44," ",49.7," "
"Pomona","Los Angeles Basin","12/27/2019",2400,361,0," ",0.01,0,8.2,4.88888888888889,0.03763877,40.8," ",95," ",39.4," ",1.6," ",17," ",49.6," "
"Pomona","Los Angeles Basin","12/28/2019",100,362,0," ",0,0,7.9,4.44444444444445,0.037474216,40," ",94," ",38.5," ",1.3," ",6," ",49.6," "
"Pomona","Los Angeles Basin","12/28/2019",200,362,0," ",0,0,7.9,4.5,0.03685053,40.1," ",94," ",38.4," ",2.6," ",15," ",49.5," "
"Pomona","Los Angeles Basin","12/28/2019",300,362,0," ",0,0,7.7,4.77777777777778,0.036771998,40.6," ",89," ",37.7," ",3.6," ",23," ",49.4," "
"Pomona","Los Angeles Basin","12/28/2019",400,362,0," ",0,0,7.8,4.88888888888889,0.03671592,40.8," ",90," ",38," ",3," ",9," ",49.4," "
"Pomona","Los Angeles Basin","12/28/2019",500,362,0," ",0,0,7.5,4.27777777777778,0.036642702,39.7," ",90," ",37," ",3," ",350," ",49.3," "
"Pomona","Los Angeles Basin","12/28/2019",600,362,0," ",0,0,7.3,3.94444444444445,0.037243078,39.1," ",90," ",36.4," ",2.6," ",20," ",49.2," "
"Pomona","Los Angeles Basin","12/28/2019",700,362,0," ",0,2,7.1,4.22222222222222,0.037658254,39.6," ",86," ",35.9," ",3.1," ",24," ",49.1," "
"Pomona","Los Angeles Basin","12/28/2019",800,362,0," ",0,140,7.5,5.33333333333333,0.035394736,41.6," ",84," ",37.1," ",3.5," ",22," ",49," "
"Pomona","Los Angeles Basin","12/28/2019",900,362,0," ",0,458,7.6,7.11111111111111,0.033658412,44.8," ",76," ",37.6," ",3.9," ",36," ",48.9," "
"Pomona","Los Angeles Basin","12/28/2019",1000,362,0.01," ",0,777,7.6,8.83333333333333,0.025180746,47.9," ",67," ",37.4," ",4.7," ",66," ",48.8," "
"Pomona","Los Angeles Basin","12/28/2019",1100,362,0.01," ",0,1047,8.7,11.0555555555556,0.021801056,51.9," ",66," ",40.8," ",3.6," ",78," ",48.7," "
"Pomona","Los Angeles Basin","12/28/2019",1200,362,0.01," ",0,1193,10.2,13.5,0.01857449,56.3," ",66," ",45," ",2.6," ",292," ",48.7," "
"Pomona","Los Angeles Basin","12/28/2019",1300,362,0.01," ",0,1174,9.6,14.2777777777778,0.017395902,57.7," ",59," ",43.5," ",3.9," ",239," ",48.6," "
"Pomona","Los Angeles Basin","12/28/2019",1400,362,0.01," ",0,1034,9.4,15.1111111111111,0.016610362,59.2," ",54," ",42.8," ",3," ",192," ",48.6," "
"Pomona","Los Angeles Basin","12/28/2019",1500,362,0.01," ",0,760,9.2,15.4444444444444,0.019585606,59.8," ",53," ",42.5," ",2.6," ",256," ",48.7," "
"Pomona","Los Angeles Basin","12/28/2019",1600,362,0," ",0,388,9.3,15.1111111111111,0.03264294,59.2," ",54," ",42.7," ",2.8," ",254," ",48.8," "
"Pomona","Los Angeles Basin","12/28/2019",1700,362,0," ",0,96,9.3,13.8333333333333,0.039207692,56.9," ",59," ",42.8," ",2.5," ",251," ",48.9," "
"Pomona","Los Angeles Basin","12/28/2019",1800,362,0," ",0,0,9.8,11.0555555555556,0.046424506,51.9," ",75," ",44.1," ",2.1," ",248," ",49," "
"Pomona","Los Angeles Basin","12/28/2019",1900,362,0," ",0,0,10.1,9.33333333333333,0.045030656,48.8," ",86," ",44.7," ",1.1," ",283," ",49.2," "
"Pomona","Los Angeles Basin","12/28/2019",2000,362,0," ",0,0,9.9,8,0.0422877,46.4," ",92," ",44.2," ",1.1," ",38," ",49.2," "
"Pomona","Los Angeles Basin","12/28/2019",2100,362,0," ",0,0,9.6,7.27777777777778,0.04235101,45.1," ",94," ",43.5," ",1.1," ",34," ",49.3," "
"Pomona","Los Angeles Basin","12/28/2019",2200,362,0,"R",0,0,9.1,6.33333333333333,0.041997476,43.4," ",95," ",42.2," ",1,"I",23," ",49.3," "
"Pomona","Los Angeles Basin","12/28/2019",2300,362,0," ",0,0,8.9,5.83333333333333,0.039564912,42.5," ",97," ",41.6," ",1," ",5," ",49.3," "
"Pomona","Los Angeles Basin","12/28/2019",2400,362,0," ",0,0,9,5.94444444444445,0.037557438,42.7," ",97," ",41.9," ",2.3," ",14," ",49.3," "
"Pomona","Los Angeles Basin","12/29/2019",100,363,0," ",0,0,8.7,5.72222222222222,0.037033308,42.3," ",94," ",40.8," ",1.7," ",36," ",49.2," "
